PlayerLogin|928|2014-11-19 22:00:05|game_1_app_id|1|test661|1|0|7933||HTML5||WiFi|0|0|0|0||0|||
ItemFlow|928|2014-11-19 22:00:58|0|game_1_app_id|1|test661|4|130|1|1|-1|0|0|0
GameSvrState|2014-11-19 22:01:18|192.168.10.35
ItemFlow|928|2014-11-19 22:01:19|0|game_1_app_id|1|test661|5|163|1|1|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:28|0|game_1_app_id|1|test661|6|359|1|1|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:38|0|game_1_app_id|1|test661|2|231|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:42|0|game_1_app_id|1|test661|2|232|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:45|0|game_1_app_id|1|test661|2|233|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:50|0|game_1_app_id|1|test661|2|234|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:53|0|game_1_app_id|1|test661|2|235|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:01:58|0|game_1_app_id|1|test661|2|236|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:02:00|0|game_1_app_id|1|test661|2|237|999|999|-1|0|0|0
ItemFlow|928|2014-11-19 22:02:03|0|game_1_app_id|1|test661|2|238|999|999|-1|0|0|0
MoneyFlow|928|2014-11-19 22:02:11|0|game_1_app_id|1|test661|80|10100010|10000000|-1|0|0|0|0
PlayerGuideFlow|928|2014-11-19 22:02:13|game_1_app_id|1|test661|80|4|0|1
PlayerGuideFlow|928|2014-11-19 22:02:13|game_1_app_id|1|test661|80|21|0|0
GameSvrState|2014-11-19 22:02:18|192.168.10.35
GameSvrState|2014-11-19 22:03:18|192.168.10.35
PlayerSystemModuleFlow|928|2014-11-19 22:03:55|game_1_app_id|1|test661|80|11|0
ItemFlow|928|2014-11-19 22:03:55|0|game_1_app_id|1|test661|2|231|998|1|23|0|1|0
MoneyFlow|928|2014-11-19 22:03:55|0|game_1_app_id|1|test661|80|10099510|500|3|0|1|0|0
EquipRefineFlow|928|2014-11-19 22:03:55|game_1_app_id|1|test661|31|999|998|0|0|0|0|0|0|235|999|999|0|10100010|10100510|0|1|80|0
GameSvrState|2014-11-19 22:04:18|192.168.10.35
GameSvrState|2014-11-19 22:05:18|192.168.10.35
GameSvrState|2014-11-19 22:06:18|192.168.10.35
GameSvrState|2014-11-19 22:07:18|192.168.10.35
GameSvrState|2014-11-19 22:08:18|192.168.10.35
GameSvrState|2014-11-19 22:09:18|192.168.10.35
GameSvrState|2014-11-19 22:10:18|192.168.10.35
GameSvrState|2014-11-19 22:11:18|192.168.10.35
GameSvrState|2014-11-19 22:12:18|192.168.10.35
GameSvrState|2014-11-19 22:13:18|192.168.10.35
